timestamp_ms,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,ground_truth,video_file,LEFT_WRIST_TO_SHOULDER_x,LEFT_WRIST_TO_SHOULDER_y,RIGHT_WRIST_TO_SHOULDER_x,RIGHT_WRIST_TO_SHOULDER_y,WRIST_DISTANCE_x,WRIST_DISTANCE_y,WRIST_DISTANCE,LEFT_ELBOW_TO_SHOULDER_x,LEFT_ELBOW_TO_SHOULDER_y,RIGHT_ELBOW_TO_SHOULDER_x,RIGHT_ELBOW_TO_SHOULDER_y,LEFT_WRIST_vel_x,LEFT_WRIST_vel_y,RIGHT_WRIST_vel_x,RIGHT_WRIST_vel_y,LEFT_ELBOW_vel_x,LEFT_ELBOW_vel_y,RIGHT_ELBOW_vel_x,RIGHT_ELBOW_vel_y
0.0,0.5218350432421032,0.45215108127970444,-0.11219075400578346,0.395551849352686,0.4544916756843265,-0.12624895533448768,0.5374644586914463,0.6268601652822996,-0.005729515007451966,0.3628249733071578,0.6286874413490295,-0.24732894332785355,0.5300567087374235,0.767942698378312,-0.07407141672937491,0.3915640986279437,0.5845821986072941,-0.5506978913357383,0.5271772977552915,0.8147769460552616,-0.09281731142025243,0.4054810483204691,0.5686795115470886,-0.6048624107712193,0.5206900787980933,0.8150724298075626,-0.12284039431496666,0.40652821644356374,0.5430235345112651,-0.6071280476294065,0.5190965470514799,0.7995355725288391,-0.08426484053856448,0.404603373063238,0.5454658787501485,-0.5555188655853271,swipe_left,Anwin_RH_Left_Swipe.mp4,0.008221665495320385,0.31579161709860754,-0.003987750724742278,0.13009052292296763,0.13849261010947983,0.18336049977101782,0.22565236511081846,0.01562941544934321,0.17470908400259522,-0.03272687604552821,0.17419576566470302,0.003377610131313935,-0.0006300493290549714,-0.0035966360255291763,-0.0006277670985774253,0.0010910818451329019,-0.003140604809710845,-0.00015557125995030452,-0.0001862645149230957
66.66666666666667,0.5229544608216536,0.4512088487022801,-0.11396392918469611,0.395753028099997,0.45476735422485753,-0.12529741724332172,0.5387428015993353,0.6239270609721803,-0.013000770880464923,0.3619075882853123,0.6279985873322738,-0.23871894651337675,0.5328336828633359,0.7661874848499632,-0.09981442177504822,0.3795143967134911,0.584117827708261,-0.5532758821520889,0.5312537205846687,0.8133647661460074,-0.12306174727385501,0.3881670440498151,0.5661399887319196,-0.6078688314086512,0.5244806053345664,0.8131443513067146,-0.15526730135867464,0.39010573479167193,0.542294979095459,-0.6144635060377288,0.522433666806472,0.7979346398721662,-0.11152512005023789,0.38962382914727184,0.545399174355624,-0.559169796475193,swipe_left,Anwin_RH_Left_Swipe.mp4,0.009879222041682198,0.3149786361476831,-0.016238631386505924,0.12935047348340353,0.15331928614984483,0.18206965714170223,0.2340530756295485,0.015788340777681542,0.17271821226990014,-0.033845439814684686,0.1732312331074163,0.0039028441696836356,-0.0019652299713670183,-0.013248580589629059,-0.0006736265985589259,0.0016420368562664784,-0.003979972580022991,-0.0009692421084956012,-0.0007509421883967748
133.33333333333334,0.5246123378736931,0.4497829837757244,-0.11158752323765499,0.3962377748991313,0.4549905511370876,-0.12445175072603055,0.5405961013676827,0.619827788127096,-0.014688238697616674,0.3610379617465169,0.6256164866581297,-0.23425573764140142,0.5368172735498663,0.7640648860680429,-0.11820145997039055,0.35691615311723,0.5801502612599155,-0.5735465779639127,0.5371805209862558,0.8116807602999504,-0.1447354144694512,0.3540237054490207,0.5574617281294706,-0.6308982497767398,0.5299652511613412,0.8107493342014781,-0.179018068339741,0.35674354172589484,0.5362234837130496,-0.64656501799299,0.5272894261176125,0.7961534293074357,-0.13141733251119914,0.35974791332295064,0.5412747765842237,-0.5842228092645344,swipe_left,Anwin_RH_Left_Swipe.mp4,0.012204935676173164,0.31428190229231856,-0.039321621781901316,0.12515971012282792,0.1799011204326362,0.18391462480812745,0.2563101995468673,0.015983763493989594,0.17004480435137168,-0.03519981315261441,0.1706259355210422,0.003983590686530388,-0.0021225987819203005,-0.022598243596261003,-0.003967566448345505,0.0018532997683474717,-0.004099272845084194,-0.0008696265387953354,-0.0023821006741440165
200.0,0.5261078027256748,0.44876836580142637,-0.1291302582412435,0.39649498410392225,0.4551106968469787,-0.1292134120798947,0.5416454484588221,0.6179875250448261,-0.033535382269244386,0.35993324350892447,0.622707284333413,-0.23135557927583392,0.538493858094801,0.7629691571520086,-0.14000680310684335,0.32928729371020665,0.5763689875602722,-0.5860699728915566,0.5394084077132376,0.8108376609651667,-0.1678165158158854,0.3144913880448592,0.5503493516068709,-0.6434328712915119,0.5323791054257176,0.809300908916875,-0.20409688275111346,0.31762475664155526,0.5304576148066604,-0.6684795806282446,0.5292708476384481,0.7953306896644726,-0.15399906143807526,0.3242845169284887,0.5368914614643967,-0.6019286178705986,swipe_left,Anwin_RH_Left_Swipe.mp4,0.012386055369126181,0.3142007913505822,-0.06720769039371556,0.12125829071329354,0.2092065643845943,0.1866001695917364,0.2833985829434681,0.01553764573314731,0.16921915924339967,-0.03656174059499775,0.16759658748643447,0.0016765845449347265,-0.0010957289160343775,-0.027628859407023382,-0.003781273699643317,0.001049347091139426,-0.0018402630822700328,-0.0011047182375924687,-0.0029092023247166607
266.6666666666667,0.5263854432524296,0.4484475720347019,-0.1398807747060792,0.3963611476254045,0.4548891150114829,-0.13882976325980398,0.5414534190244842,0.6181256645604184,-0.03706021247464307,0.35948976403788513,0.6201550981454682,-0.24500179892046403,0.5385320343469319,0.7639034285879972,-0.13270299241208192,0.3092336785375026,0.5737780186167935,-0.6091005770783675,0.539503674758108,0.8116097628024587,-0.15558857771388265,0.2861430754787044,0.5482648569240905,-0.666804265557674,0.5330062288987009,0.8098905327027305,-0.1932590609056907,0.288235615742834,0.5276933741151241,-0.6980124314626058,0.5296738973835059,0.7965231872441475,-0.14637760007590572,0.29780487846909903,0.534034107860766,-0.6294616450343216,swipe_left,Anwin_RH_Left_Swipe.mp4,0.01214659109450226,0.3154558565532952,-0.08712746908790187,0.11888890360531058,0.22929835580942926,0.19012540997120372,0.30183995431797117,0.015067975772054579,0.1696780925257165,-0.036871383587519325,0.16526598313398536,3.817625213087261e-05,0.0009342714359885651,-0.02005361517270408,-0.0025909689434787664,-0.00019202943433793696,0.0001381395155923467,-0.00044347947103936153,-0.0025521861879449124
333.33333333333337,0.5261196086281225,0.44838589011577135,-0.1489055969736032,0.3958688671128791,0.4550127894209142,-0.14879046877225235,0.5409443556216725,0.6184387583481638,-0.04172820532531063,0.3588078189314457,0.6196097940729376,-0.2565441244004065,0.5386101519852354,0.7653132394740455,-0.1374808847904205,0.2985662326478121,0.5766511716340718,-0.6188631193679676,0.5397691287492451,0.812776085577513,-0.1597093971152054,0.2724005025729798,0.5550878905413444,-0.6757851985462925,0.5337776813590736,0.8109805793092962,-0.19809416354748235,0.2735860488916699,0.5330553169836079,-0.7090891191833898,0.5301925801394278,0.79802244692518,-0.15153099674927553,0.28447463428765013,0.5377053283808525,-0.6401362032221075,swipe_left,Anwin_RH_Left_Swipe.mp4,0.012490543357112971,0.3169273493582742,-0.097302634465067,0.12163838221315755,0.24004391933742328,0.18866206783997383,0.3086969436075326,0.014824746993550075,0.1700528682323925,-0.03706104818143341,0.16459700465202334,7.811763830352832e-05,0.0014098108860484126,-0.010667445889690466,0.002873153017278307,-0.0005090634028116862,0.00031309378774542945,-0.0006819451064394114,-0.0005453040725306538
400.0,0.5258749807090091,0.44837147624869095,-0.15098288655281064,0.3956126758926793,0.4558247338261521,-0.15098294458891212,0.5404939400522332,0.6186925476057487,-0.048452230072335144,0.3585758909844516,0.6204464163696557,-0.25161132242595935,0.5388294751184028,0.7662729213112279,-0.1523430935646358,0.2963613506994749,0.5818288702713815,-0.6088570356369019,0.540129327983187,0.813547905077014,-0.17692449898050536,0.2699180281998818,0.5644835202317489,-0.6656482261523866,0.5344059603256092,0.8118404704227782,-0.21601335547472297,0.27042897542317706,0.5409132995103535,-0.7024736101167243,0.5306830594414159,0.7989273876474615,-0.16741164708346645,0.2815734775442826,0.5441477340564392,-0.6314385156882437,swipe_left,Anwin_RH_Left_Swipe.mp4,0.012954494409393854,0.317901445062537,-0.09925132519320438,0.12600413644522954,0.24246812441892795,0.1844440510398463,0.30550875197196803,0.01461895934322425,0.17032107135705785,-0.03703678490822774,0.1646216825435036,0.00021932313316745203,0.0009596818371823135,-0.0022048819483372153,0.005177698637309843,-0.0004504155694392553,0.00025378925758493914,-0.0002319279469941704,0.0008366222967181036
466.6666666666667,0.5258100315144186,0.4483434181464345,-0.15187757789042955,0.395575895121223,0.4573390734823127,-0.14915735235339708,0.5404144609183595,0.6190108144492434,-0.055680611415913184,0.35901620304375365,0.6223007503308747,-0.2416639646940064,0.5393942238991721,0.7668510675430298,-0.1674591679322092,0.2984171081007572,0.5885421759203862,-0.5934127569198608,0.5408116694082293,0.8141080517517892,-0.19644358518876523,0.27251926535054255,0.574692472031242,-0.650144240312409,0.5349946084775423,0.8124269236598098,-0.23491644833171574,0.2731592691781228,0.5496347870743065,-0.6891023663052341,0.5312332510948181,0.7993225172946329,-0.18339002576836363,0.2840849244803713,0.5518909295399984,-0.615735433603588,swipe_left,Anwin_RH_Left_Swipe.mp4,0.013584192384753316,0.3185076493965952,-0.09715878702046576,0.13120310243807343,0.24097711579841477,0.1783088916226437,0.2997843222114465,0.014604429403940836,0.17066739630280883,-0.0365596920774694,0.1649616768485621,0.0005647487807692123,0.0005781462318018941,0.0020557574012823507,0.006713305649004482,-7.947913387366483e-05,0.00031826684349463746,0.00044031205930208,0.0018543339612191085
533.3333333333334,0.5261418076983669,0.4482405990885015,-0.1509157061053995,0.3960237963157787,0.4587698359238474,-0.1430201546141975,0.5407176854317649,0.6192817855299565,-0.06175090620915092,0.3603333977230809,0.6240920560401783,-0.22409862593600618,0.5402506934969048,0.7671886306059988,-0.18526536200130192,0.3007959404535461,0.5981929877348113,-0.5714277750567386,0.5415820521220827,0.8147329112939667,-0.21872413498267793,0.27601754560805203,0.587890837276191,-0.6287522912025452,0.5355702952334754,0.8130965368789539,-0.2573266081642686,0.27715308676686196,0.5619880462947644,-0.6703644875894512,0.5318795463495087,0.7997039127768133,-0.20191587350870432,0.28738964022251595,0.563380617844431,-0.5947982219227573,swipe_left,Anwin_RH_Left_Swipe.mp4,0.014108885798537973,0.31894803151749734,-0.09522785586223269,0.13942315181096396,0.23945475304335884,0.16899564287118743,0.2940748832263647,0.014575877733397932,0.17104118644145502,-0.035690398592697924,0.16532222011633085,0.0008564695977328155,0.00033756306296902255,0.0023788323527887956,0.009650811814425286,0.0003032245134052536,0.0002709710807130931,0.00131719467932719,0.0017913057093034885
600.0,0.5267357742577269,0.4483423494456107,-0.1490404187587269,0.3972261281389939,0.459780439473035,-0.13260629459431292,0.5414734169056542,0.6194368443991008,-0.06394714894786213,0.36244036387978934,0.6250209191389251,-0.19869175579464224,0.5413585252929152,0.7672394252659981,-0.1972137577178185,0.3041286024085262,0.6106343718997219,-0.5355139280620375,0.5424422067508362,0.8152357956819367,-0.23417327592247408,0.2813776710577178,0.605216734242021,-0.5928535754220526,0.5360419833869264,0.8136243286885714,-0.27357109100149385,0.28312109123196516,0.5806466403760409,-0.6358352606756644,0.5325112646086175,0.7999796919655382,-0.21456018090248105,0.2922229097600569,0.5806451701281364,-0.559320442509233,swipe_left,Anwin_RH_Left_Swipe.mp4,0.014622751035188397,0.3188970758203875,-0.09309752573046769,0.1508539324266869,0.23722992288438902,0.1566050533662762,0.28566188727956165,0.014737642647927282,0.1710944949534902,-0.03478576425920451,0.1652404796658901,0.0011078317960103352,5.079465999935362e-05,0.0033326619549801464,0.012441384164910585,0.0007557314738892614,0.0001550588691443903,0.00210696615670856,0.000928863098746883
